Date,N,windows_8,scaled_windows_8,MLEs_8
1995-01-31,1.0,1,1.0,1.0
1995-02-28,1.0,2,1.0,1.0
1995-03-31,1.0,3,1.0,1.0
1995-04-30,1.0,4,1.0,1.0
1995-05-31,1.0,5,1.0,1.0
1995-06-30,1.0,6,1.0,1.0
1995-07-31,1.0,7,1.0,1.0
1995-08-31,1.0,8,1.0,1.0
1995-09-30,1.0,9,1.0,1.0
1995-10-31,1.0,10,1.0,1.0
1995-11-30,1.0,11,1.0,1.0
1995-12-31,1.0,12,1.0,1.0
1996-01-31,1.0,13,1.0,1.0
1996-02-29,1.0,14,1.0,1.0
1996-03-31,1.0,15,1.0,1.0
1996-04-30,1.0,16,1.0,1.0
1996-05-31,1.0,17,1.0,1.0
1996-06-30,1.0,18,1.0,1.0
1996-07-31,1.0,19,1.0,1.0
1996-08-31,1.0,20,1.0,1.0
1996-09-30,1.0,21,1.0,1.0
1996-10-31,1.0,22,1.0,1.0
1996-11-30,1.0,23,1.0,1.0
1996-12-31,1.0,24,1.0,1.0
1997-01-31,1.0,25,1.0,1.0
1997-02-28,1.0,26,1.0,1.0
1997-03-31,1.0,27,1.0,1.0
1997-04-30,1.0,28,1.0,1.0
1997-05-31,1.0,29,1.0,1.0
1997-06-30,1.0,30,1.0,1.0
1997-07-31,1.0,31,1.0,1.0
1997-08-31,1.0,32,1.0,1.0
1997-09-30,1.0,33,1.0,1.0
1997-10-31,1.0,34,1.0,1.0
1997-11-30,1.0,35,1.0,1.0
1997-12-31,1.0,36,1.0,1.0
1998-01-31,1.0,37,1.0,1.0
1998-02-28,1.0,38,1.0,1.0
1998-03-31,1.0,39,1.0,1.0
1998-04-30,1.0,40,1.0,1.0
1998-05-31,1.0,41,1.0,1.0
1998-06-30,1.0,42,1.0,1.0
1998-07-31,1.0,43,1.0,1.0
1998-08-31,1.0,44,1.0,1.0
1998-09-30,1.0,45,1.0,1.0
1998-10-31,1.0,46,1.0,1.0
1998-11-30,1.0,47,1.0,1.0
1998-12-31,1.0,48,1.0,1.0
1999-01-31,1.0,49,1.0,1.0
1999-02-28,1.0,50,1.0,1.0
1999-03-31,1.0,51,1.0,1.0
1999-04-30,1.0,52,1.0,1.0
1999-05-31,1.0,53,1.0,1.0
1999-06-30,1.0,54,1.0,1.0
1999-07-31,1.0,55,1.0,1.0
1999-08-31,1.0,56,1.0,1.0
1999-09-30,1.0,57,1.0,1.0
1999-10-31,1.0,58,1.0,1.0
1999-11-30,1.0,59,1.0,1.0
1999-12-31,1.0,60,1.0,1.0
2000-01-31,1.0,61,1.0,1.0
2000-02-29,1.0,62,1.0,1.0
2000-03-31,1.0,63,1.0,1.0
2000-04-30,1.0,64,1.0,1.0
2000-05-31,1.0,65,1.0,1.0
2000-06-30,1.0,66,1.0,1.0
2000-07-31,1.0,67,1.0,1.0
2000-08-31,1.0,68,1.0,1.0
2000-09-30,1.0,69,1.0,1.0
2000-10-31,1.0,70,1.0,1.0
2000-11-30,1.0,71,1.0,1.0
2000-12-31,1.0,72,1.0,1.0
2001-01-31,1.0,73,1.0,1.0
2001-02-28,1.0,74,1.0,1.0
2001-03-31,1.0,75,1.0,1.0
2001-04-30,1.0,76,1.0,1.0
2001-05-31,1.0,77,1.0,1.0
2001-06-30,1.0,78,1.0,1.0
2001-07-31,1.0,79,1.0,1.0
2001-08-31,1.0,80,1.0,1.0
2001-09-30,1.0,81,1.0,1.0
2001-10-31,1.0,82,1.0,1.0
2001-11-30,1.0,83,1.0,1.0
2001-12-31,1.0,84,1.0,1.0
2002-01-31,1.0,85,1.0,1.0
2002-02-28,1.0,86,1.0,1.0
2002-03-31,1.0,87,1.0,1.0
2002-04-30,1.0,88,1.0,1.0
2002-05-31,1.0,89,1.0,1.0
2002-06-30,1.0,90,1.0,1.0
2002-07-31,1.0,91,1.0,1.0
2002-08-31,1.0,92,1.0,1.0
2002-09-30,1.0,93,1.0,1.0
2002-10-31,1.0,94,1.0,1.0
2002-11-30,1.0,95,1.0,1.0
2002-12-31,1.0,96,1.0,1.0
2003-01-31,1.0,97,1.0,1.0
2003-02-28,1.0,98,1.0,1.0
2003-03-31,1.0,99,1.0,1.0
2003-04-30,1.0,100,1.0,1.0
2003-05-31,10.0,6,0.0594059405940594,2.5
2003-06-30,10.0,6,0.058823529411764705,4.0
2003-07-31,10.0,6,0.05825242718446602,5.5
2003-08-31,10.0,6,0.057692307692307696,7.0
2003-09-30,10.0,6,0.05714285714285714,8.5
2003-10-31,10.0,6,0.05660377358490566,10.0
2003-11-30,10.0,6,0.056074766355140186,10.0
2003-12-31,10.0,9,0.08333333333333333,9.0
2004-01-31,10.0,9,0.08256880733944955,10.0
2004-02-29,10.0,12,0.10909090909090909,8.5
2004-03-31,10.0,12,0.10810810810810811,9.25
2004-04-30,10.0,12,0.10714285714285714,10.0
2004-05-31,10.0,16,0.1415929203539823,8.3125
2004-06-30,10.0,16,0.14035087719298245,8.875
2004-07-31,10.0,16,0.1391304347826087,9.4375
2004-08-31,10.0,16,0.13793103448275862,10.0
2004-09-30,10.0,16,0.13675213675213677,10.0
2004-10-31,10.0,22,0.1864406779661017,8.363636363636363
2004-11-30,10.0,22,0.18487394957983194,8.772727272727273
2004-12-31,10.0,22,0.18333333333333332,9.181818181818182
2005-01-31,10.0,22,0.18181818181818182,9.590909090909092
2005-02-28,10.0,22,0.18032786885245902,10.0
2005-03-31,10.0,22,0.17886178861788618,10.0
2005-04-30,10.0,22,0.1774193548387097,10.0
2005-05-31,10.0,30,0.24,8.5
2005-06-30,10.0,30,0.23809523809523808,8.8
2005-07-31,10.0,30,0.23622047244094488,9.1
2005-08-31,10.0,30,0.234375,9.4
2005-09-30,10.0,30,0.23255813953488372,9.7
2005-10-31,10.0,30,0.23076923076923078,10.0
2005-11-30,10.0,30,0.22900763358778625,10.0
2005-12-31,10.0,30,0.22727272727272727,10.0
2006-01-31,10.0,30,0.22556390977443608,10.0
2006-02-28,10.0,40,0.29850746268656714,8.65
2006-03-31,10.0,40,0.2962962962962963,8.875
2006-04-30,10.0,40,0.29411764705882354,9.1
2006-05-31,10.0,40,0.291970802919708,9.325
2006-06-30,10.0,40,0.2898550724637681,9.55
2006-07-31,10.0,40,0.28776978417266186,9.775
2006-08-31,10.0,40,0.2857142857142857,10.0
2006-09-30,10.0,40,0.28368794326241137,10.0
2006-10-31,10.0,40,0.28169014084507044,10.0
2006-11-30,10.0,40,0.27972027972027974,10.0
2006-12-31,10.0,40,0.2777777777777778,10.0
2007-01-31,10.0,40,0.27586206896551724,10.0
2007-02-28,10.0,40,0.273972602739726,10.0
2007-03-31,10.0,55,0.3741496598639456,8.690909090909091
2007-04-30,10.0,55,0.3716216216216216,8.854545454545455
2007-05-31,10.0,55,0.3691275167785235,9.018181818181818
2007-06-30,10.0,55,0.36666666666666664,9.181818181818182
2007-07-31,10.0,55,0.36423841059602646,9.345454545454546
2007-08-31,10.0,55,0.3618421052631579,9.50909090909091
2007-09-30,10.0,55,0.35947712418300654,9.672727272727272
2007-10-31,10.0,55,0.35714285714285715,9.836363636363636
2007-11-30,10.0,55,0.3548387096774194,10.0
2007-12-31,10.0,55,0.3525641025641026,10.0
2008-01-31,10.0,55,0.3503184713375796,10.0
2008-02-29,10.0,55,0.34810126582278483,10.0
2008-03-31,10.0,55,0.34591194968553457,10.0
2008-04-30,10.0,55,0.34375,10.0
2008-05-31,10.0,55,0.3416149068322981,10.0
2008-06-30,10.0,55,0.3395061728395062,10.0
2008-07-31,10.0,55,0.3374233128834356,10.0
2008-08-31,10.0,74,0.45121951219512196,8.783783783783784
2008-09-30,10.0,74,0.4484848484848485,8.905405405405405
2008-10-31,10.0,74,0.4457831325301205,9.027027027027026
2008-11-30,10.0,74,0.4431137724550898,9.14864864864865
2008-12-31,10.0,74,0.44047619047619047,9.27027027027027
2009-01-31,10.0,74,0.4378698224852071,9.391891891891891
2009-02-28,10.0,74,0.43529411764705883,9.513513513513514
2009-03-31,10.0,74,0.4327485380116959,9.635135135135135
2009-04-30,10.0,74,0.43023255813953487,9.756756756756756
2009-05-31,10.0,74,0.4277456647398844,9.878378378378379
2009-06-30,10.0,74,0.42528735632183906,10.0
2009-07-31,10.0,74,0.4228571428571429,10.0
2009-08-31,10.0,74,0.42045454545454547,10.0
2009-09-30,10.0,74,0.4180790960451977,10.0
2009-10-31,10.0,74,0.4157303370786517,10.0
2009-11-30,10.0,74,0.4134078212290503,10.0
2009-12-31,10.0,74,0.4111111111111111,10.0
2010-01-31,10.0,74,0.4088397790055249,10.0
2010-02-28,10.0,74,0.4065934065934066,10.0
2010-03-31,10.0,74,0.40437158469945356,10.0
2010-04-30,10.0,74,0.40217391304347827,10.0
2010-05-31,10.0,74,0.4,10.0
2010-06-30,10.0,74,0.3978494623655914,10.0
2010-07-31,10.0,100,0.5347593582887701,8.83
2010-08-31,10.0,100,0.5319148936170213,8.92
2010-09-30,10.0,100,0.5291005291005291,9.01
2010-10-31,10.0,100,0.5263157894736842,9.1
2010-11-30,10.0,100,0.5235602094240838,9.19
2010-12-31,10.0,100,0.5208333333333334,9.28
2011-01-31,10.0,100,0.5181347150259067,9.37
2011-02-28,10.0,100,0.5154639175257731,9.46
2011-03-31,10.0,100,0.5128205128205128,9.55
2011-04-30,10.0,100,0.5102040816326531,9.64
2011-05-31,10.0,100,0.5076142131979695,9.73
2011-06-30,10.0,100,0.5050505050505051,9.82
2011-07-31,10.0,100,0.5025125628140703,9.91
2011-08-31,10.0,100,0.5,10.0
2011-09-30,20.0,100,0.4975124378109453,10.1
2011-10-31,20.0,100,0.49504950495049505,10.2
2011-11-30,20.0,100,0.49261083743842365,10.3
2011-12-31,20.0,6,0.029411764705882353,16.666666666666668
2012-01-31,20.0,12,0.05853658536585366,14.166666666666666
2012-02-29,20.0,16,0.07766990291262135,13.75
2012-03-31,20.0,9,0.043478260869565216,17.77777777777778
2012-04-30,20.0,12,0.057692307692307696,16.666666666666668
2012-05-31,20.0,12,0.05741626794258373,17.5
2012-06-30,20.0,16,0.0761904761904762,16.25
2012-07-31,20.0,16,0.07582938388625593,16.875
2012-08-31,20.0,16,0.07547169811320754,17.5
2012-09-30,20.0,16,0.07511737089201878,18.125
2012-10-31,20.0,16,0.07476635514018691,18.75
2012-11-30,20.0,22,0.10232558139534884,16.818181818181817
2012-12-31,20.0,22,0.10185185185185185,17.272727272727273
2013-01-31,20.0,22,0.10138248847926268,17.727272727272727
2013-02-28,20.0,22,0.10091743119266056,18.181818181818183
2013-03-31,20.0,22,0.1004566210045662,18.636363636363637
2013-04-30,20.0,22,0.1,19.09090909090909
2013-05-31,20.0,22,0.09954751131221719,19.545454545454547
2013-06-30,20.0,30,0.13513513513513514,17.333333333333332
2013-07-31,20.0,30,0.13452914798206278,17.666666666666668
2013-08-31,20.0,30,0.13392857142857142,18.0
2013-09-30,20.0,30,0.13333333333333333,18.333333333333332
2013-10-31,20.0,30,0.13274336283185842,18.666666666666668
2013-11-30,20.0,30,0.13215859030837004,19.0
2013-12-31,20.0,30,0.13157894736842105,19.333333333333332
2014-01-31,20.0,30,0.13100436681222707,19.666666666666668
2014-02-28,20.0,40,0.17391304347826086,17.5
2014-03-31,20.0,40,0.17316017316017315,17.75
2014-04-30,20.0,40,0.1724137931034483,18.0
2014-05-31,20.0,40,0.17167381974248927,18.25
2014-06-30,20.0,40,0.17094017094017094,18.5
2014-07-31,20.0,40,0.1702127659574468,18.75
2014-08-31,20.0,40,0.1694915254237288,19.0
2014-09-30,20.0,40,0.16877637130801687,19.25
2014-10-31,20.0,40,0.16806722689075632,19.5
2014-11-30,20.0,40,0.16736401673640167,19.75
2014-12-31,20.0,40,0.16666666666666666,20.0
2015-01-31,20.0,40,0.16597510373443983,20.0
2015-02-28,20.0,55,0.22727272727272727,17.636363636363637
2015-03-31,20.0,55,0.22633744855967078,17.818181818181817
2015-04-30,20.0,55,0.22540983606557377,18.0
2015-05-31,20.0,55,0.22448979591836735,18.181818181818183
2015-06-30,20.0,55,0.22357723577235772,18.363636363636363
2015-07-31,20.0,55,0.22267206477732793,18.545454545454547
2015-08-31,20.0,55,0.2217741935483871,18.727272727272727
2015-09-30,20.0,55,0.22088353413654618,18.90909090909091
2015-10-31,20.0,55,0.22,19.09090909090909
2015-11-30,20.0,55,0.21912350597609562,19.272727272727273
2015-12-31,20.0,55,0.21825396825396826,19.454545454545453
2016-01-31,20.0,55,0.21739130434782608,19.636363636363637
2016-02-29,20.0,55,0.21653543307086615,19.818181818181817
2016-03-31,20.0,55,0.21568627450980393,20.0
2016-04-30,20.0,55,0.21484375,20.0
2016-05-31,20.0,55,0.2140077821011673,20.0
2016-06-30,20.0,74,0.2868217054263566,17.83783783783784
2016-07-31,20.0,74,0.2857142857142857,17.972972972972972
2016-08-31,20.0,74,0.2846153846153846,18.10810810810811
2016-09-30,20.0,74,0.2835249042145594,18.243243243243242
2016-10-31,20.0,74,0.2824427480916031,18.37837837837838
2016-11-30,20.0,74,0.2813688212927757,18.513513513513512
2016-12-31,20.0,74,0.2803030303030303,18.64864864864865
2017-01-31,20.0,74,0.2792452830188679,18.783783783783782
2017-02-28,20.0,74,0.2781954887218045,18.91891891891892
2017-03-31,20.0,74,0.27715355805243447,19.054054054054053
2017-04-30,20.0,74,0.27611940298507465,19.18918918918919
2017-05-31,20.0,74,0.275092936802974,19.324324324324323
2017-06-30,20.0,74,0.2740740740740741,19.45945945945946
2017-07-31,20.0,74,0.2730627306273063,19.594594594594593
2017-08-31,20.0,74,0.27205882352941174,19.72972972972973
2017-09-30,20.0,74,0.27106227106227104,19.864864864864863
2017-10-31,20.0,74,0.27007299270072993,20.0
2017-11-30,20.0,74,0.2690909090909091,20.0
2017-12-31,20.0,74,0.26811594202898553,20.0
2018-01-31,20.0,74,0.26714801444043323,20.0
2018-02-28,20.0,74,0.26618705035971224,20.0
2018-03-31,20.0,100,0.35842293906810035,17.9
2018-04-30,20.0,100,0.35714285714285715,18.0
2018-05-31,20.0,100,0.35587188612099646,18.1
2018-06-30,20.0,100,0.3546099290780142,18.2
2018-07-31,20.0,100,0.35335689045936397,18.3
2018-08-31,20.0,100,0.352112676056338,18.4
2018-09-30,20.0,100,0.3508771929824561,18.5
2018-10-31,20.0,100,0.34965034965034963,18.6
2018-11-30,20.0,100,0.34843205574912894,18.7
2018-12-31,20.0,100,0.3472222222222222,18.8
2019-01-31,20.0,100,0.3460207612456747,18.9
2019-02-28,20.0,100,0.3448275862068966,19.0
2019-03-31,20.0,100,0.3436426116838488,19.1
2019-04-30,20.0,100,0.3424657534246575,19.2
2019-05-31,20.0,100,0.3412969283276451,19.3
2019-06-30,20.0,100,0.3401360544217687,19.4
2019-07-31,20.0,100,0.3389830508474576,19.5
2019-08-31,20.0,100,0.33783783783783783,19.6
2019-09-30,20.0,100,0.3367003367003367,19.7
2019-10-31,20.0,100,0.33557046979865773,19.8
2019-11-30,20.0,100,0.33444816053511706,19.9
2019-12-31,20.0,100,0.3333333333333333,20.0
