Date,N,windows_7,scaled_windows_7,MLEs_7
1995-01-31,10.0,1,1.0,10.0
1995-02-28,10.0,2,1.0,10.0
1995-03-31,10.0,3,1.0,10.0
1995-04-30,10.0,4,1.0,10.0
1995-05-31,10.0,5,1.0,10.0
1995-06-30,10.0,6,1.0,10.0
1995-07-31,10.0,7,1.0,10.0
1995-08-31,10.0,8,1.0,10.0
1995-09-30,10.0,9,1.0,10.0
1995-10-31,10.0,10,1.0,10.0
1995-11-30,10.0,11,1.0,10.0
1995-12-31,10.0,12,1.0,10.0
1996-01-31,10.0,13,1.0,10.0
1996-02-29,10.0,14,1.0,10.0
1996-03-31,10.0,15,1.0,10.0
1996-04-30,10.0,16,1.0,10.0
1996-05-31,10.0,17,1.0,10.0
1996-06-30,10.0,18,1.0,10.0
1996-07-31,10.0,19,1.0,10.0
1996-08-31,10.0,20,1.0,10.0
1996-09-30,10.0,21,1.0,10.0
1996-10-31,10.0,22,1.0,10.0
1996-11-30,10.0,23,1.0,10.0
1996-12-31,10.0,24,1.0,10.0
1997-01-31,10.0,25,1.0,10.0
1997-02-28,10.0,26,1.0,10.0
1997-03-31,10.0,27,1.0,10.0
1997-04-30,10.0,28,1.0,10.0
1997-05-31,10.0,29,1.0,10.0
1997-06-30,10.0,30,1.0,10.0
1997-07-31,10.0,31,1.0,10.0
1997-08-31,10.0,32,1.0,10.0
1997-09-30,10.0,33,1.0,10.0
1997-10-31,10.0,34,1.0,10.0
1997-11-30,10.0,35,1.0,10.0
1997-12-31,10.0,36,1.0,10.0
1998-01-31,10.0,37,1.0,10.0
1998-02-28,10.0,38,1.0,10.0
1998-03-31,10.0,39,1.0,10.0
1998-04-30,10.0,40,1.0,10.0
1998-05-31,10.0,41,1.0,10.0
1998-06-30,10.0,42,1.0,10.0
1998-07-31,10.0,43,1.0,10.0
1998-08-31,10.0,44,1.0,10.0
1998-09-30,10.0,45,1.0,10.0
1998-10-31,10.0,46,1.0,10.0
1998-11-30,10.0,47,1.0,10.0
1998-12-31,10.0,48,1.0,10.0
1999-01-31,10.0,49,1.0,10.0
1999-02-28,10.0,50,1.0,10.0
1999-03-31,10.0,51,1.0,10.0
1999-04-30,10.0,52,1.0,10.0
1999-05-31,10.0,53,1.0,10.0
1999-06-30,10.0,54,1.0,10.0
1999-07-31,10.0,55,1.0,10.0
1999-08-31,10.0,56,1.0,10.0
1999-09-30,10.0,57,1.0,10.0
1999-10-31,10.0,58,1.0,10.0
1999-11-30,10.0,59,1.0,10.0
1999-12-31,10.0,60,1.0,10.0
2000-01-31,10.0,61,1.0,10.0
2000-02-29,10.0,62,1.0,10.0
2000-03-31,10.0,63,1.0,10.0
2000-04-30,10.0,64,1.0,10.0
2000-05-31,10.0,65,1.0,10.0
2000-06-30,10.0,66,1.0,10.0
2000-07-31,10.0,67,1.0,10.0
2000-08-31,10.0,68,1.0,10.0
2000-09-30,10.0,69,1.0,10.0
2000-10-31,10.0,70,1.0,10.0
2000-11-30,10.0,71,1.0,10.0
2000-12-31,10.0,72,1.0,10.0
2001-01-31,10.0,73,1.0,10.0
2001-02-28,10.0,74,1.0,10.0
2001-03-31,10.0,75,1.0,10.0
2001-04-30,10.0,76,1.0,10.0
2001-05-31,10.0,77,1.0,10.0
2001-06-30,10.0,78,1.0,10.0
2001-07-31,10.0,79,1.0,10.0
2001-08-31,10.0,80,1.0,10.0
2001-09-30,10.0,81,1.0,10.0
2001-10-31,10.0,82,1.0,10.0
2001-11-30,10.0,83,1.0,10.0
2001-12-31,10.0,84,1.0,10.0
2002-01-31,10.0,85,1.0,10.0
2002-02-28,10.0,86,1.0,10.0
2002-03-31,10.0,87,1.0,10.0
2002-04-30,10.0,88,1.0,10.0
2002-05-31,10.0,89,1.0,10.0
2002-06-30,10.0,90,1.0,10.0
2002-07-31,10.0,91,1.0,10.0
2002-08-31,10.0,92,1.0,10.0
2002-09-30,10.0,93,1.0,10.0
2002-10-31,10.0,94,1.0,10.0
2002-11-30,10.0,95,1.0,10.0
2002-12-31,10.0,96,1.0,10.0
2003-01-31,10.0,97,1.0,10.0
2003-02-28,10.0,98,1.0,10.0
2003-03-31,10.0,99,1.0,10.0
2003-04-30,10.0,100,1.0,10.0
2003-05-31,10.0,101,1.0,10.0
2003-06-30,10.0,102,1.0,10.0
2003-07-31,10.0,103,1.0,10.0
2003-08-31,10.0,104,1.0,10.0
2003-09-30,10.0,105,1.0,10.0
2003-10-31,10.0,106,1.0,10.0
2003-11-30,10.0,107,1.0,10.0
2003-12-31,10.0,108,1.0,10.0
2004-01-31,10.0,109,1.0,10.0
2004-02-29,10.0,110,1.0,10.0
2004-03-31,10.0,111,1.0,10.0
2004-04-30,10.0,112,1.0,10.0
2004-05-31,10.0,113,1.0,10.0
2004-06-30,10.0,114,1.0,10.0
2004-07-31,10.0,115,1.0,10.0
2004-08-31,10.0,116,1.0,10.0
2004-09-30,10.0,117,1.0,10.0
2004-10-31,10.0,118,1.0,10.0
2004-11-30,10.0,119,1.0,10.0
2004-12-31,10.0,120,1.0,10.0
2005-01-31,10.0,121,1.0,10.0
2005-02-28,10.0,122,1.0,10.0
2005-03-31,10.0,123,1.0,10.0
2005-04-30,10.0,124,1.0,10.0
2005-05-31,10.0,125,1.0,10.0
2005-06-30,10.0,126,1.0,10.0
2005-07-31,10.0,127,1.0,10.0
2005-08-31,10.0,128,1.0,10.0
2005-09-30,10.0,129,1.0,10.0
2005-10-31,10.0,130,1.0,10.0
2005-11-30,10.0,131,1.0,10.0
2005-12-31,10.0,132,1.0,10.0
2006-01-31,10.0,133,1.0,10.0
2006-02-28,10.0,134,1.0,10.0
2006-03-31,10.0,135,1.0,10.0
2006-04-30,10.0,136,1.0,10.0
2006-05-31,10.0,137,1.0,10.0
2006-06-30,10.0,138,1.0,10.0
2006-07-31,10.0,139,1.0,10.0
2006-08-31,10.0,140,1.0,10.0
2006-09-30,10.0,141,1.0,10.0
2006-10-31,10.0,142,1.0,10.0
2006-11-30,10.0,143,1.0,10.0
2006-12-31,10.0,144,1.0,10.0
2007-01-31,10.0,145,1.0,10.0
2007-02-28,10.0,146,1.0,10.0
2007-03-31,10.0,147,1.0,10.0
2007-04-30,10.0,148,1.0,10.0
2007-05-31,10.0,149,1.0,10.0
2007-06-30,10.0,150,1.0,10.0
2007-07-31,10.0,151,1.0,10.0
2007-08-31,10.0,152,1.0,10.0
2007-09-30,10.0,153,1.0,10.0
2007-10-31,10.0,154,1.0,10.0
2007-11-30,10.0,155,1.0,10.0
2007-12-31,10.0,156,1.0,10.0
2008-01-31,10.0,157,1.0,10.0
2008-02-29,10.0,158,1.0,10.0
2008-03-31,10.0,159,1.0,10.0
2008-04-30,10.0,160,1.0,10.0
2008-05-31,10.0,161,1.0,10.0
2008-06-30,10.0,162,1.0,10.0
2008-07-31,10.0,163,1.0,10.0
2008-08-31,10.0,164,1.0,10.0
2008-09-30,10.0,165,1.0,10.0
2008-10-31,10.0,166,1.0,10.0
2008-11-30,10.0,167,1.0,10.0
2008-12-31,10.0,168,1.0,10.0
2009-01-31,10.0,169,1.0,10.0
2009-02-28,10.0,170,1.0,10.0
2009-03-31,10.0,171,1.0,10.0
2009-04-30,10.0,172,1.0,10.0
2009-05-31,10.0,173,1.0,10.0
2009-06-30,10.0,174,1.0,10.0
2009-07-31,10.0,175,1.0,10.0
2009-08-31,10.0,176,1.0,10.0
2009-09-30,10.0,177,1.0,10.0
2009-10-31,10.0,178,1.0,10.0
2009-11-30,10.0,179,1.0,10.0
2009-12-31,10.0,180,1.0,10.0
2010-01-31,7.0,181,1.0,9.98342541436464
2010-02-28,7.0,182,1.0,9.967032967032967
2010-03-31,7.0,183,1.0,9.950819672131148
2010-04-30,7.0,184,1.0,9.934782608695652
2010-05-31,7.0,185,1.0,9.91891891891892
2010-06-30,7.0,186,1.0,9.903225806451612
2010-07-31,7.0,187,1.0,9.88770053475936
2010-08-31,7.0,188,1.0,9.872340425531915
2010-09-30,7.0,189,1.0,9.857142857142858
2010-10-31,7.0,190,1.0,9.842105263157896
2010-11-30,7.0,191,1.0,9.827225130890053
2010-12-31,7.0,192,1.0,9.8125
2011-01-31,7.0,193,1.0,9.797927461139896
2011-02-28,7.0,194,1.0,9.783505154639176
2011-03-31,7.0,195,1.0,9.76923076923077
2011-04-30,7.0,196,1.0,9.755102040816327
2011-05-31,7.0,197,1.0,9.741116751269036
2011-06-30,7.0,198,1.0,9.727272727272727
2011-07-31,7.0,199,1.0,9.71356783919598
2011-08-31,7.0,200,1.0,9.7
2011-09-30,10.0,201,1.0,9.701492537313433
2011-10-31,10.0,202,1.0,9.702970297029703
2011-11-30,10.0,203,1.0,9.704433497536947
2011-12-31,10.0,204,1.0,9.705882352941176
2012-01-31,10.0,205,1.0,9.707317073170731
2012-02-29,10.0,206,1.0,9.70873786407767
2012-03-31,10.0,207,1.0,9.710144927536232
2012-04-30,10.0,208,1.0,9.711538461538462
2012-05-31,10.0,209,1.0,9.712918660287082
2012-06-30,10.0,210,1.0,9.714285714285714
2012-07-31,10.0,211,1.0,9.71563981042654
2012-08-31,10.0,212,1.0,9.716981132075471
2012-09-30,10.0,213,1.0,9.71830985915493
2012-10-31,10.0,214,1.0,9.719626168224298
2012-11-30,10.0,215,1.0,9.720930232558139
2012-12-31,10.0,216,1.0,9.722222222222221
2013-01-31,10.0,217,1.0,9.723502304147466
2013-02-28,10.0,218,1.0,9.724770642201834
2013-03-31,10.0,219,1.0,9.726027397260275
2013-04-30,10.0,220,1.0,9.727272727272727
2013-05-31,10.0,221,1.0,9.728506787330316
2013-06-30,10.0,222,1.0,9.72972972972973
2013-07-31,10.0,223,1.0,9.730941704035875
2013-08-31,10.0,224,1.0,9.732142857142858
2013-09-30,10.0,225,1.0,9.733333333333333
2013-10-31,10.0,226,1.0,9.734513274336283
2013-11-30,10.0,227,1.0,9.73568281938326
2013-12-31,10.0,228,1.0,9.736842105263158
2014-01-31,10.0,229,1.0,9.737991266375547
2014-02-28,10.0,230,1.0,9.73913043478261
2014-03-31,10.0,231,1.0,9.74025974025974
2014-04-30,10.0,232,1.0,9.741379310344827
2014-05-31,10.0,233,1.0,9.742489270386265
2014-06-30,10.0,234,1.0,9.743589743589743
2014-07-31,10.0,235,1.0,9.74468085106383
2014-08-31,10.0,236,1.0,9.745762711864407
2014-09-30,10.0,237,1.0,9.746835443037975
2014-10-31,10.0,238,1.0,9.747899159663865
2014-11-30,10.0,239,1.0,9.748953974895397
2014-12-31,10.0,240,1.0,9.75
2015-01-31,10.0,241,1.0,9.751037344398341
2015-02-28,10.0,242,1.0,9.75206611570248
2015-03-31,10.0,243,1.0,9.753086419753087
2015-04-30,10.0,244,1.0,9.754098360655737
2015-05-31,10.0,245,1.0,9.755102040816327
2015-06-30,10.0,246,1.0,9.75609756097561
2015-07-31,10.0,247,1.0,9.757085020242915
2015-08-31,10.0,248,1.0,9.758064516129032
2015-09-30,10.0,249,1.0,9.759036144578314
2015-10-31,10.0,250,1.0,9.76
2015-11-30,10.0,251,1.0,9.760956175298805
2015-12-31,10.0,252,1.0,9.761904761904763
2016-01-31,10.0,253,1.0,9.762845849802371
2016-02-29,10.0,254,1.0,9.763779527559056
2016-03-31,10.0,255,1.0,9.764705882352942
2016-04-30,10.0,256,1.0,9.765625
2016-05-31,10.0,257,1.0,9.766536964980546
2016-06-30,10.0,258,1.0,9.767441860465116
2016-07-31,10.0,259,1.0,9.768339768339768
2016-08-31,10.0,260,1.0,9.76923076923077
2016-09-30,10.0,261,1.0,9.770114942528735
2016-10-31,10.0,262,1.0,9.770992366412214
2016-11-30,10.0,263,1.0,9.771863117870723
2016-12-31,10.0,264,1.0,9.772727272727273
2017-01-31,10.0,265,1.0,9.773584905660377
2017-02-28,10.0,266,1.0,9.774436090225564
2017-03-31,10.0,267,1.0,9.775280898876405
2017-04-30,10.0,268,1.0,9.776119402985074
2017-05-31,10.0,269,1.0,9.776951672862454
2017-06-30,10.0,270,1.0,9.777777777777779
2017-07-31,10.0,271,1.0,9.77859778597786
2017-08-31,10.0,272,1.0,9.779411764705882
2017-09-30,10.0,273,1.0,9.780219780219781
2017-10-31,10.0,274,1.0,9.781021897810218
2017-11-30,10.0,275,1.0,9.781818181818181
2017-12-31,10.0,276,1.0,9.782608695652174
2018-01-31,10.0,277,1.0,9.783393501805055
2018-02-28,10.0,278,1.0,9.784172661870503
2018-03-31,10.0,279,1.0,9.78494623655914
2018-04-30,10.0,280,1.0,9.785714285714286
2018-05-31,10.0,281,1.0,9.786476868327401
2018-06-30,10.0,282,1.0,9.787234042553191
2018-07-31,10.0,283,1.0,9.787985865724382
2018-08-31,10.0,284,1.0,9.788732394366198
2018-09-30,10.0,285,1.0,9.789473684210526
2018-10-31,10.0,286,1.0,9.79020979020979
2018-11-30,10.0,287,1.0,9.790940766550523
2018-12-31,10.0,288,1.0,9.791666666666666
2019-01-31,10.0,289,1.0,9.792387543252595
2019-02-28,10.0,290,1.0,9.793103448275861
2019-03-31,10.0,291,1.0,9.793814432989691
2019-04-30,10.0,292,1.0,9.794520547945206
2019-05-31,10.0,293,1.0,9.795221843003413
2019-06-30,10.0,294,1.0,9.795918367346939
2019-07-31,10.0,295,1.0,9.796610169491526
2019-08-31,10.0,296,1.0,9.797297297297296
2019-09-30,10.0,297,1.0,9.797979797979798
2019-10-31,10.0,298,1.0,9.798657718120806
2019-11-30,10.0,299,1.0,9.799331103678929
2019-12-31,10.0,300,1.0,9.8
